n_scheda,titolo,autore,data_pub,luogo_pub,editore,collezion,ext_source,ext_match_score,ext_title,ext_author,ext_year,ext_url,ext_identifiers,cod_isbn,cod_sez,collabor,data_crea,edizione,ext_language,ext_notes,ext_physical_desc,ext_place,ext_publisher,formato,illustr,n_s_sez,noName,note_sp,pagine,segnatura,soggetto,volume
41427,,"GILSON, ETIENNE",COPYRIGHT 1969,BRESCIA,MORCELLIANA,,Internet Archive,0.880,Reason And Revelation In The Middle Ages,Gilson Etienne,1939,https://archive.org/details/in.ernet.dli.2015.46388,"{""identifier"": ""in.ernet.dli.2015.46388""}",,FL,"P. SARTORI TREVES, TRAD.",2003-01-12 00:00:00,III,eng,,"<p><b>Book Source:</b> <a href=""http://www.new.dli.ernet.in/handle/2015/46388"" rel=""nofollow"">Digital Library of India Item 2015.46388</a></p><p>dc.contributor.author: Gilson Etienne<br />dc.date.accessioned: 2015-06-26T09:53:33Z<br />dc.date.available: 2015-06-26T09:53:33Z<br />dc.date.citation: 1939<br />dc.identifier.barcode: 99999990226766<br />dc.identifier.origpath: /data3/upload/0081/666<br />dc.identifier.copyno: 1<br />dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/46388<br />dc.description.scanningcentre: UOD, Delhi<br />dc.description.main: 1<br />dc.description.tagged: 0<br />dc.description.totalpages: 132<br />dc.format.mimetype: application/pdf<br />dc.language.iso: English<br />dc.publisher: Charles Scribners Sons<br />dc.rights: Not Available<br />dc.source.library: Central Library, Delhi University<br />dc.title: Reason And Revelation In The Middle Ages<br /></p>",,,22,,16,O.189 G1,,555,SR,,2025-01-01 00:00:00
41428,,"PADOVANI, UMBERTO A.",COPYRIGHT 1946,MILANO,MARZORATI,,Open Library,0.394,Grande antologia filosofica,Umberto Antonio Padovani,1964,https://openlibrary.org/works/OL7262723W,{},,FL,,2003-01-12 00:00:00,I,ita,,,,,25,,16,O.189 P,,81,SR,,2025-01-01 00:00:00
41429,"IL PENSIERO CRISTIANO: MINUCIO FELICE,LATTANZIO,S.AMBROGIO,S.AGOSTIN O S. GEROLAMO",,1938,TORINO,SEI,FILOSOFIA CRISTIANA,Open Library,0.366,Il pensiero cristiano nell'arte,Giuseppe M. Toscano,1960,https://openlibrary.org/works/OL953698W,{},,FL,"S. COLOMBO, CVURAT.",2003-01-13 00:00:00,II,ita,,,,,21,,19,0.189 AV,,341,SR,,2025-01-01 00:00:00
41430,,"AGOSTINO, AURELIO",1944,TORINO,SEI,FILOSOFIA CRISTIANA,Open Library,0.569,Orazion Funebre in Morte Del Sacerdote Gregorio Verciani,Aurelio Agostino Cappelli,2016,https://openlibrary.org/works/OL40371933W,{},,FL,"U. PUCCI,CURAT",2003-01-13 00:00:00,I,ita,,,,,20,,19,189.1 A,,326,SR,,2025-01-01 00:00:00
41431,,"AGOSTINO, AURELIO",COPYRIGHT 1973,ALBA,PAOLINE,PATRISTICA E PENSIERO CRISTIANO,Open Library,0.569,Orazion Funebre in Morte Del Sacerdote Gregorio Verciani,Aurelio Agostino Cappelli,2016,https://openlibrary.org/works/OL40371933W,{},,FL,"BORGOGNO-LANDI, CURAT.",2003-01-13 00:00:00,I,ita,,,,,20,,19,189.1 A1,,1517,SR,,2025-01-01 00:00:00
41432,,"AGOSTINO, AURELIO",1925,TORINO,SEI,PATRISTICA E PENSIERO CRISTIANO,Open Library,0.569,Orazion Funebre in Morte Del Sacerdote Gregorio Verciani,Aurelio Agostino Cappelli,2016,https://openlibrary.org/works/OL40371933W,{},,FL,"O. TESCARI, CURAT.",2003-01-13 00:00:00,I,ita,,,,,19.5,TAVOLE,19,189.1 A2,,"XXXVI,573",SR,,2025-01-01 00:00:00
41433,,"AGOSTINO, AURELIO",1932,TORINO,PARAVIA,PATRISTICA E PENSIERO CRISTIANO,Open Library,0.569,Orazion Funebre in Morte Del Sacerdote Gregorio Verciani,Aurelio Agostino Cappelli,2016,https://openlibrary.org/works/OL40371933W,{},,FL,"P. ROTTA, CURAT.",2003-01-13 00:00:00,I,ita,,,,,19,,19,189.1 A3,,208,SR,,2025-01-01 00:00:00
41434,IL MAESTRO INTERIORE TESTI SCELTI DALLE OPERE,"AGOSTINO, AURELIO",COPYRIGHT 1987,ALBA,PAOLINE,PATRISTICA E PENSIERO CRISTIANO,Open Library,0.398,Orazion Funebre in Morte Del Sacerdote Gregorio Verciani,Aurelio Agostino Cappelli,2016,https://openlibrary.org/works/OL40371933W,{},,FL,"A. TRAPE', CURAT.",2003-01-13 00:00:00,I,ita,,,,,20,,19,189.1 A4,,302,SR,,2025-01-01 00:00:00
41435,,"AGOSTINO, AURELIO",1930,TORINO,SEI,PATRISTICA E PENSIERO CRISTIANO,Open Library,0.569,Orazion Funebre in Morte Del Sacerdote Gregorio Verciani,Aurelio Agostino Cappelli,2016,https://openlibrary.org/works/OL40371933W,{},,FL,"CERIA, CURAT.",2003-01-13 00:00:00,I,ita,,,,,14.5,,19,189.1 A5,BRANI SCELTI DALLE OPERE,556,SR,,2025-01-01 00:00:00
41436,"LA SOMMA TEOLOGICA V. L'OPERA DEI SEI GIORNI/L'UOMO:A) NATURA E POTENZE DELL'ANIMA (I,QQ. 65-83)","TOMMASO, D'AQUINO, S.",COPYRIGHT 1964,FIRENZE,SALANI,P. A. PUCCETTI O.P. / TESTO LATINO DELL'ED. LEONIN,Open Library,0.421,Summa Theologica,Thomas Aquinas,1467,https://openlibrary.org/works/OL15314568W,{},,FL,"DONENICANI D'ITALIA, TRAD. E COMM.",2003-01-13 00:00:00,I,pol,,,,,21.5,,19,189.2 T,,418,SR,,1935-05-01 00:00:00
41437,,"TOMMASO, D'AQUINO, S.",COPYRIGHT 1964,FIRENZE,SALANI,P.TITO S. CENTI O.P./ TESTO LATINO DELL'ED. LEONIN,NOT_FOUND,0.000,,,,,{},,FL,"DONENICANI D'ITALIA, TRAD. E COMM.",2003-01-13 00:00:00,I,,,,,,21.5,,19,189.2 T1,,370,SR,,1935-06-01 00:00:00
41438,"LA SOMMA TEOLOGICA. VIII. LA BEATITUDINE - GLI ATTI UMANI (I-II,Q.1- 21)","TOMMASO, D'AQUINO, S.",COPYRIGHT 1964,FIRENZE,SALANI,P.TITO S. CENTI O.P./ TESTO LATINO DELL'ED. LEONIN,Open Library,0.466,Summa Theologica,Thomas Aquinas,1467,https://openlibrary.org/works/OL15314568W,{},,FL,"DONENICANI D'ITALIA, TRAD. E COMM.",2003-01-13 00:00:00,I,pol,,,,,21.5,,19,189.2 T2,,471,SR,,1935-08-01 00:00:00
41439,SUMMA THEOLOGICA. PARS 2-2 A QU. CXXIV AD FINEM - PARS 3 A QU. I AD LXII,"TOMMASO, D'AQUINO, S.",1900,TORINO,TIP. PONTIFICIA MARIETTI,TESTO SOLO LATINO DELL'EDIZIONE LEONINA,Open Library,0.496,Summa Theologica,Thomas Aquinas,1467,https://openlibrary.org/works/OL15314568W,{},,FL,"DE RUBEIS, BILLUART ET ALIORUM",2003-01-13 00:00:00,VIII,pol,,,,,22,,19,189.2 T3,,818,SR,,IV/XX
41440,,"TOMMASO, D'AQUINO, S.",1894,ROMAE,FORZANII,,Open Library,0.688,Summa Theologica,Thomas Aquinas,1467,https://openlibrary.org/works/OL15314568W,{},,FL,,2003-01-13 00:00:00,I,pol,,,,,22,,19,189.2 T4,TESTO SOLO LATINO DELL'ED. LEONINA,722,SR,,2025-01-01 00:00:00
41441,,"TOMMASO, D'AQUINO, S.",1946,BOLOGNA,ZANICHELLI,ARGOMENTI TRATTI DA VARIE OPERE DELL'AQUINATE,Library of Congress,0.480,Catalogue des livres de la bibliothéque de M. Pierre Antoine Bolongaro-Crevenna,"ocheda, tommaso de",1789,http://www.loc.gov/item/13004317/,"{""loc_id"": ""http://www.loc.gov/item/13004317/""}",,FL,A. PASSERIN D'ENTREVES,2003-01-13 00:00:00,I,,,,,,24,,19,189.2 T5,,183,SR,,2025-01-01 00:00:00
41442,,"TOMMASO, D'AQUINO, S.",1934,TORINO,SEI,ARGOMENTI TRATTI DA VARIE OPERE DELL'AQUINATE,Open Library,0.688,Summa Theologica,Thomas Aquinas,1467,https://openlibrary.org/works/OL15314568W,{},,FL,"G. BERTETTI, CURAT.",2003-01-13 00:00:00,I,pol,,,,,21,,19,189.2 T6,,723,SR,,2025-01-01 00:00:00
41443,,"TOMMASO, D'AQUINO, S.",COPYRIGHT 1953,TORINO,MARIETTI,CATENA AUREA,Open Library,0.788,Catena aurea,Thomas Aquinas,1482,https://openlibrary.org/works/OL546926W,{},,FL,"GUARIENTI P.A.,O.P., CURAT.",2003-01-13 00:00:00,I,eng,,,,,24,,19,189.2 T7,,598,SR,,2025-02-02 00:00:00
41444,,"TOMMASO, D'AQUINO, S.",COPYRIGHT 1941,VERONA,LA SCALIGERA,CLASSICI DI FILOSOFIA,Open Library,0.688,Summa Theologica,Thomas Aquinas,1467,https://openlibrary.org/works/OL15314568W,{},,FL,"G. MAZZONI, CURAT.",2003-01-13 00:00:00,I,pol,,,,,19,,19,189.2 T8,,147,SR,,2025-01-01 00:00:00
41445,"IL PROBLEMA DELLA CONOSCENZA ESTRATTI DALLA ""SOMMA TEOLOGICA""","TOMMASO, D'AQUINO, S.",COPYRIGHT 1931,TORINO,PARAVIA,CLASSICI DI FILOSOFIA,Open Library,0.494,Summa Theologica,Thomas Aquinas,1467,https://openlibrary.org/works/OL15314568W,{},,FL,"G. MARINO, CURAT.",2003-01-13 00:00:00,I,pol,,,,,19,,19,189.2 T9,,122,SR,,2025-01-01 00:00:00
41446,"LA MORALE ESTRATTI DALLA ""SOMMA TEOLOGICA""","TOMMASO, D'AQUINO, S.",COPYRIGHT 1941,TORINO,SEI,CLASSICI DI FILOSOFIA,Open Library,0.582,Summa Theologica,Thomas Aquinas,1467,https://openlibrary.org/works/OL15314568W,{},,FL,"U. PUCCI, CURAT.",2003-01-13 00:00:00,I,pol,,,,,19,,19,189.2 T10,,227,SR,,2025-01-01 00:00:00
41447,,"TOMMASO, D'AQUINO, S.",COPYRIGHT 1959,TORINO,SEI,CLASSICI DI FILOSOFIA,Open Library,0.688,Summa Theologica,Thomas Aquinas,1467,https://openlibrary.org/works/OL15314568W,{},,FL,"G. MAJOCCHI, CURAT.",2003-01-13 00:00:00,I,pol,,,,,19,,19,189.2 T11,,194,SR,,2025-01-01 00:00:00
41448,,"TOMMASO, D'AQUINO, S.",COPYRIGHT 1952,TORINO,SEI,CLASSICI DI FILOSOFIA,Open Library,0.688,Summa Theologica,Thomas Aquinas,1467,https://openlibrary.org/works/OL15314568W,{},,FL,"V. MIANO, CURAT.",2003-01-13 00:00:00,I,pol,,,,,19,,19,189.2 T12,,172,SR,,2025-01-01 00:00:00
41449,,"TOMMASO, D'AQUINO, S.",COPYRIGHT 1966,TORINO,SEI,CLASSICI DI FILOSOFIA,Open Library,0.688,Summa Theologica,Thomas Aquinas,1467,https://openlibrary.org/works/OL15314568W,{},,FL,"G. DI NAPOLI, CURAT.",2003-01-13 00:00:00,I,pol,,,,,19,,19,189.2 T13,,79,SR,,2025-01-01 00:00:00
41450,,"TOMMASO, D'AQUINO, S.",COPYRIGHT 1931,BRESCIA,LA SCUOLA,CLASSICI DI FILOSOFIA,NOT_FOUND,0.000,,,,,{},,FL,"M.CASOTTI, CURAT.",2003-01-13 00:00:00,I,,,,,,19,,19,189.2 T14,,208,SR,,2025-01-01 00:00:00
41451,,"TOMMASO, D'AQUINO, S.",COPYRIGHT 1981,ROMA,CITTA' NUOVA,TESTI ASCETICI E MISTICI,Open Library,0.738,Fede e opere,Thomas Aquinas,1981,https://openlibrary.org/works/OL546536W,{},,FL,"E. SONZINI, S.I.,CURAT.",2003-01-13 00:00:00,I,ita,,,,,18,,19,189.2 T15,,281,SR,,2025-01-01 00:00:00
41452,,"MASNOVO, AMATO",COPYRIGHT 1950,MILANO,VITA E PENSIERO,CONCORDANZE E SVILUPPI,Open Library,0.880,Da Guglielmo d'Auvergne a s. Tommaso d'Aquino,"Masnovo, Amato",1945,https://openlibrary.org/works/OL6771796W,{},,FL,,2003-01-13 00:00:00,II,ita,,,,,18,,19,189.2 M,,200,SR,,2025-01-01 00:00:00
41453,,"MASNOVO, AMATO",COPYRIGHT 1920,BRESCIA,LA SCUOLA,SAGGI E DOCUMENTI,Open Library,0.880,Da Guglielmo d'Auvergne a s. Tommaso d'Aquino,"Masnovo, Amato",1945,https://openlibrary.org/works/OL6771796W,{},,FL,,2003-01-13 00:00:00,I,ita,,,,,25,TAVOLE,19,189.2 M1,,127,SR,,2025-01-01 00:00:00
41454,,"CHENU, M.-D., O.P.",COPYRIGHT 1977,TORINO,GRIBAUDI,RITORNO ALLE FONTI,Open Library,0.530,L'obligation d'exploiter les brevets d'invention,C. Chenu,1910,https://openlibrary.org/works/OL38822273W,{},,FL,"C. CAMANDONE, TRAD.",2003-01-13 00:00:00,I,fre,,,,,17,,19,189.2 C,,140,SR,,2025-01-01 00:00:00
41455,INTRODUZIONE A SAN TOMMASO LA METAFISICA TOMISTA E IL PENSIERO MODERNO,"FABRO, CORNELIO",COPYRIGHT 1983,MILANO,ARES,CLASSICI/MODERNI,Open Library,0.416,La novità metafisica in Cornelio Fabro,Rosa Goglia,2004,https://openlibrary.org/works/OL5996323W,{},,FL,,2003-01-13 00:00:00,I,ita,,,,,20,,19,189.2 F,,390,SR,,2025-01-01 00:00:00
41456,,"TOMMASO, D'AQUINO, S.",COPYRIGHT 1965,NAPOLI,LIBR. SCIENTIFICA,ESTRATTI DALLA SOMMA,Open Library,0.688,Summa Theologica,Thomas Aquinas,1467,https://openlibrary.org/works/OL15314568W,{},,FL,N. PETRUZZELLIS,2003-01-13 00:00:00,V,pol,,,,,21,,19,189.2 T16,,215,SR,,2025-01-01 00:00:00
41457,,"BOCHENSKI, JOSEPH M.",COPYRIGHT 1974,BRESCIA,LA SCUOLA,ANALISI E SINTESI,Open Library,0.455,Handbuch des Weltkommunismus.  In Zusammenarbeit mit zahlreichen Gelehrten hrsg. von Joseph M. Bocheński und Gerhart Niemeyer,Joseph M. Bochenski,1958,https://openlibrary.org/works/OL38697299W,{},,FL,"A. SACCHI BALESTRIERI, TRAD.",2003-01-14 00:00:00,I,ger,,,,,21,,0,101 B,,127,SR,,2025-01-01 00:00:00
41458,,"BETTONI, EFREM O.F.M.",COPYRIGHT 1943,MILANO,VITA E PENSIERO,QUADERNI - RIV. DI FILOSOFIA NEOSCOLASTICA,Open Library,0.402,Il processo astrattivo nella concezione di Enrico di Gand,Efrem Bettoni,1954,https://openlibrary.org/works/OL1352169W,{},,FL,,2003-01-14 00:00:00,I,lat,,,,,25.5,,12,189 B1,SAGGIO BIBLIOGRAFICO,105,SR,,2025-01-01 00:00:00
41459,,"BETTONI, EFREM O.F.M.",COPYRIGHT 1943,MILANO,VITA E PENSIERO,QUADERNI -SCIENZE FILOSOFICHE - VOL.XXVII,Open Library,0.402,Il processo astrattivo nella concezione di Enrico di Gand,Efrem Bettoni,1954,https://openlibrary.org/works/OL1352169W,{},,FL,,2003-01-14 00:00:00,I,lat,,,,,25.5,,12,189 B2,,123,SR,,2025-01-01 00:00:00
41460,DUNS SCOTO FILOSOFO,"BETTONI, EFREM O.F.M.",COPYRIGHT 1966,MILANO,VITA E PENSIERO,SAGGI SU SCOTO,Open Library,0.881,Duns Scoto filosofo,Efrem Bettoni,1966,https://openlibrary.org/works/OL28193317W,{},,FL,,2003-01-14 00:00:00,I,ita,,,,,19.5,,12,189 B3,,290,SR,,2025-01-01 00:00:00
41461,JEAN DUNS SCOT INTRODUCTION A SES POSITIONS FONDAMENTALES,"GILSON, ETIENNE",COPYRIGHT 1952,PARIS,J. VRIN,ETUDES DE PHILOSOPHIE MEDIEVALE N. XLII,Open Library,0.866,Jean Duns Scot ; introduction à ses positions fondamentales,Étienne Gilson,1952,https://openlibrary.org/works/OL13548481W,{},,FL,,2003-01-14 00:00:00,I,fre,,,,,25.5,,19,189 G,,700,SR,,2025-01-01 00:00:00
41462,,"BETTONI, EFREM O.F.M.",COPYRIGHT 1945,BRESCIA,LA SCUOLA,GLI UOMINI E LA CIVILTA'/MAESTRI DEL PENSIERO,Open Library,0.402,Il processo astrattivo nella concezione di Enrico di Gand,Efrem Bettoni,1954,https://openlibrary.org/works/OL1352169W,{},,FL,,2003-01-14 00:00:00,I,lat,,,,,15.5,,19,189 B4,,165,SR,,2025-01-01 00:00:00
41463,L'ASCESA A DIO ITINERARIUM MENTIS IN DEUM,"BONAVENTURA, S.",COPYRIGHT 1984,MILANO,ED. O.R.,COLLANA FRANCESCANA,Open Library,0.375,La Divina Commedia,Dante Alighieri,1472,https://openlibrary.org/works/OL93082W,{},,FL,"P.S. OLGIATI, TRAD. - P.E. BETTONI, INTROD.",2003-01-14 00:00:00,I,pol,,,,,19,,19,189.2 B,,"XXXI, 76",SR,,2025-01-01 00:00:00
41464,,"CORVINO, FRANCESCO",COPYRIGHT 1980,BARI,DEDALO,SAGGI/53,Open Library,0.530,Bonaventura da Bagnoregio francescano e pensatore,Francesco Corvino,1980,https://openlibrary.org/works/OL6101453W,{},,FL,,2003-01-14 00:00:00,I,ita,,,,,21,,19,189.2 C1,,552,SR,,2025-01-01 00:00:00
41465,,,COPYRIGHT 1973,CITTA' DI CASTELLO -PE,ED. ANTONIANUM,MONOGRAFIA ILLUSTRATA PER IL 7 CENTENARIO,NOT_FOUND,0.000,,,,,{},,FL,A.V.,2003-01-14 00:00:00,I,,,,,,30,"TAVOLE, FOTO",19,189.2 AV,,146,SR,,2025-01-01 00:00:00
41466,,"BACONE, FRANCESCO",COPYRIGHT 1940,VERONA,LA SCALIGERA,CLASSICI DI FILOSOFIA E DI PEDAGOGIA,Open Library,0.464,Francesco Bacone,Sante Casellato,1941,https://openlibrary.org/works/OL38880650W,{},,FL,"M. PAPA, CURAT.",2003-01-14 00:00:00,I,ita,,,,,20,,20,140.5 B2,,102,SR,,2025-01-01 00:00:00
41467,,"BRUNO, GIORDANO",COPYRIGHT 1941,VERONA,LA SCALIGERA,CLASSICI DI FILOSOFIA E DI PEDAGOGIA -XXII,Open Library,0.880,Der Kerzenzieher,Bruno Giordano,2003,https://openlibrary.org/works/OL18711909W,{},,FL,"B. MICARDI, CURAT.",2003-01-14 00:00:00,I,,,,,,20,,20,140.5 B3,,131,SR,,2025-01-01 00:00:00
41468,,"BERKELEY, GIORGIO",COPYRIGHT 1970,TORINO,SEI,I CLASSICI DELLA FILOSOFIA,Open Library,0.469,Gli appunti (Commonplace book) [di] Giorgio Berkeley,George Berkeley,1924,https://openlibrary.org/works/OL1066727W,{},,FL,"G. SANTINELLO, CURAT.",2003-01-14 00:00:00,I,ita,,,,,20,,20,140.6 B1,,91,SR,,2025-01-01 00:00:00
41469,,"SPINOZA, BENEDETTO",COPYRIGHT 1938,TORINO,PARAVIA,PICCOLA BIBLIOTECA DI FILOSOFIA E PEDAGOGIA,Open Library,0.352,Benedetto Spinoza e le trasformazione del suo pensiero,Sebastiano Turbiglio,1874,https://openlibrary.org/works/OL12844715W,{},,FL,"P. MARTINETTI, CURAT.",2003-01-14 00:00:00,I,ita,,,,,20,,20,140.6 S,,150,SR,,2025-01-01 00:00:00
41470,,"CHALLAYE, FELICIEN",COPYRIGHT 1959,TORINO,S.A.I.E.,BIBLIOTECA CULTURALE,Open Library,0.830,Histoire de la propriété,Challaye Félicien,1948,https://openlibrary.org/works/OL11251602W,{},,FL,"C. VITAGLIANO, CURAT.",2003-01-14 00:00:00,I,fre,,,,,18,,23,199 C,,326,SR,,2025-01-01 00:00:00
41471,,"ELENJIMITTAM, ANTHONY",COPYRIGHT 1984,MILANO,MURSIA,BIBLIOTECA ESOTERICA,Open Library,0.590,Cosmic ecumenism via Hindu-Buddhist catholicism,Anthony Elenjimittam,1983,https://openlibrary.org/works/OL5346279W,{},,FL,"M. ZEMO, TRAD.",2003-01-14 00:00:00,I,eng,,,,,21,,23,199 E,195 AFORISMI DI PATANJIALI,179,SR,,2025-01-01 00:00:00
41472,,"ELENJIMITTAM, ANTHONY",COPYRIGHT 1980,MILANO,MURSIA,BIBLIOTECA ESOTERICA N.11,Open Library,0.540,Philosophy and action of the R.S.S. for the Hind Swaraj,Anthony Elenjimittam,1951,https://openlibrary.org/works/OL5346284W,{},,FL,"M. ZEMO, TRAD.",2003-01-14 00:00:00,I,eng,,,,,21,,23,199 E1,L'AUTORE E' UN DOMENICANO CHE LAVORA A BOMBAY,182,SR,,2025-01-01 00:00:00
41473,,"ELENJIMITTAM, ANTHONY",COPYRIGHT 1979,TORINO,ED. D. ACQUARIO,CULTURA INDIANA E MONACHESIMO CRISTIANO,Open Library,0.540,Philosophy and action of the R.S.S. for the Hind Swaraj,Anthony Elenjimittam,1951,https://openlibrary.org/works/OL5346284W,{},,FL,"M. BIANCO, TRAD.",2003-01-14 00:00:00,I,eng,,,,,21,,23,199 E2,L'AUTORE E' UN DOMENICANO CHE LAVORA A BOMBAY,251,SR,,2025-01-01 00:00:00
41474,,"SCHWEITZER, ALBERT",COPYRIGHT 1983,ROMA,UBALDINI,CIVILTA' DELL'ORIENTE,Open Library,0.620,Dr. Schweitzer of Lambarene,"Schweitzer, Albert) Cousins, Norman",1960,https://openlibrary.org/works/OL31682061W,{},,FL,,2003-01-14 00:00:00,I,,,,,,22,,23,199 S,,173,SR,,2025-01-01 00:00:00
41475,,"FUNG, YU-LAN",COPYRIGHT 1956,VERONA,MONDADORI,CIVILTA' DELL'ORIENTE,Open Library,0.880,Selected Philosophical Writings of Fung Yu-lan,Fung Yu-Lan,1998,https://openlibrary.org/works/OL8328138W,{},,FL,"DERK BODDE, CURAT. M. TASSONI, TRAD.",2003-01-14 00:00:00,I,,,,,,18,,23,199 F,,375,SR,,2025-01-01 00:00:00
41476,,"CHOGYAM, TRUNGPA",COPYRIGHT 1969,TORINO,BORLA,DOCUMENTI DI CULTURA MODERNA N.14,Open Library,0.880,Pocket Chögyam Trungpa,Chogyam Trungpa,2017,https://openlibrary.org/works/OL25051404W,{},,FL,"D. TIPPET ANDALO', TRAD.",2003-01-14 00:00:00,I,eng,,,,,22,,23,199 C1,COLL. DIRETTA DA A. DEL NOCE ED ELEMIRE ZOLLA,358,SR,,2025-01-01 00:00:00
41477,IL MITO DEL MONDO NUOVO / SAGGI SUI MOVIMENTI RIVOLUZIONARI DEL NOST RO TEMPO,"VOEGELIN, ERIC",COPYRIGHT 1990,MILANO,RUSCONI,PROBLEMI ATTUALI,Open Library,0.557,Il Mito del mondo nuovo,Eric Voegelin,1990,https://openlibrary.org/works/OL485284W,{},,FL,"A. MUNARI, TRAD. DAL TEDESCO",2003-01-14 00:00:00,I,ita,,,,,22,,23,190 V,,135,SR,,2025-01-01 00:00:00
41478,,"LA METTRIE, JULIEN OFFROY DE",COPYRIGHT 1990,MILANO,SE,L'ALTRA BIBLIOTECA,Open Library,0.534,L'homme machine,Julien Offroy De La Mettrie,1960,https://openlibrary.org/works/OL12984564W,{},,FL,"G. PRETI, CURAT.",2003-01-14 00:00:00,I,fre,,,,,22,,20,146 M,,175,SR,,2025-01-01 00:00:00
41479,,,COPYRIGHT 1955,TORINO,E.R.I.,UNIVERSITA' INTERNAZIONALE G. MARCONI,NOT_FOUND,0.000,,,,,{},,FL,A.V.,2003-01-14 00:00:00,I,,,,,,21,,22,191 AV,,197,SR,,2025-01-01 00:00:00
41480,,"RUSSELL, BERTRAND",COPYRIGHT 1969,MILANO,LONGANESI,I TASCABILI,Open Library,0.455,The Problems of Philosophy,Bertrand Russell,1900,https://openlibrary.org/works/OL1088577W,{},,FL,"G. POZZO GALEAZZI, TRAD.",2003-01-14 00:00:00,I,spa,,,,,18,,22,192 R,,237,SR,,2025-01-01 00:00:00
41481,,"RUSSELL, BERTRAND",COPYRIGHT 1966,MILANO,LONGANESI,I TASCABILI,Open Library,0.455,The Problems of Philosophy,Bertrand Russell,1900,https://openlibrary.org/works/OL1088577W,{},,TM,"G. TORNABUONI, TRAD.",2003-01-14 00:00:00,I,spa,,,,,18,,11,241 R,,245,SR,,2025-01-01 00:00:00
41482,,"RUSSELL, BERTRAND",COPYRIGHT 1968,MILANO,LONGANESI,I TASCABILI,Open Library,0.455,The Problems of Philosophy,Bertrand Russell,1900,https://openlibrary.org/works/OL1088577W,{},,FL,"C. PELLIZZI, TRAD.",2003-01-14 00:00:00,II,spa,,,,,18,,22,192 R1,,261,SR,,2025-01-01 00:00:00
41483,,"RUSSELL, BERTRAND",COPYRIGHT 1968,MILANO,LONGANESI,I TASCABILI,Open Library,0.455,The Problems of Philosophy,Bertrand Russell,1900,https://openlibrary.org/works/OL1088577W,{},,FL,"E. MORPURGO, TRAD.",2003-01-14 00:00:00,I,spa,,,,,18,,22,192 R2,,198,SR,,2025-01-01 00:00:00
41484,,"GUITTON, JEAN",COPYRIGHT 1992,MILANO,BOMPIANI,SCIENZA - FILOSOFIA - RELIGIONE,Open Library,0.880,Heures de méditation en terre sainte -siloé. avec un guide des lieux saints.,Guitton Jean.,1965,https://openlibrary.org/works/OL33893071W,{},,FL,GUITTON DIALOGA CON IGOR-GRICHKA BOGDANOV,2003-01-14 00:00:00,I,eng,,,,,21,,7,215 G,,137,SR,,2025-01-01 00:00:00
41485,,"YORCK, PAUL VON WARTENBURG",COPYRIGHT 1980,NAPOLI,GUIDA ED.,FILOSOFIA DELLA STORIA,Open Library,0.710,"Philosophische Bibliothek, Volume 442 : Bewusstseinsstellung und Geschichte",Paul Yorck von Wartenburg,2013,https://openlibrary.org/works/OL36678043W,{},,FL,"F. DONADIO, CURAT.",2003-01-14 00:00:00,I,gem,,,,,22,,15,190 Y,,175,SR,,2025-01-01 00:00:00
41486,L'OPERA DI VINCENZO CIOCO E LA FORMAZIONE DELLA COSCIENZA NAZIONALE IN ITALIA,"BATTAGLIA, FELICE",COPYRIGHT 1972,FIRENZE,GIUNTI,FILOSOFIA DELLA STORIA,Open Library,0.434,Marsilio da Padova e la filosofia politica del medio evo,Felice Battaglia,1928,https://openlibrary.org/works/OL27770588W,{},,FL,,2003-01-14 00:00:00,II,ita,,,,,19,,15,190.3 B,,319,SR,,2025-01-01 00:00:00
41487,,"SCHOPENHAUER, ARTURO",COPYRIGHT 1939,TORINO,PARAVIA,PICCOLO BIBLIOTECA DI FILOSOFIA E PEDAGOGIA,Open Library,0.567,Die Welt als Wille und Vorstellung,Arthur Schopenhauer,1819,https://openlibrary.org/works/OL1183657W,{},,FL,"MAZZANTINI C., CURAT.",2003-01-14 00:00:00,I,ger,,,,,20,,21,141.4 S,,140,SR,,2025-01-01 00:00:00
41488,,"NIETZSCHE, FRIEDRICH",COPYRIGHT 1954,TORINO,U.T.E.T.,I GRANDI SCRITTORI STRANIERI,Open Library,0.433,Jenseits von Gut und Böse,Friedrich Nietzsche,1885,https://openlibrary.org/works/OL98174W,{},,FL,"B. ALLASON , CURAT.",2003-01-14 00:00:00,I-3 RIST.,eng,,,,,20,,21,141.5 N,,409,SR,,2025-01-01 00:00:00
41489,,"NIETZSCHE, FRIEDRICH",COPYRIGHT 1971,MILANO,MONDADORI,I GRANDI SCRITTORI STRANIERI,Open Library,0.433,Jenseits von Gut und Böse,Friedrich Nietzsche,1885,https://openlibrary.org/works/OL98174W,{},,FL,"G. COLLI-MZZINO MONTINARI, CURAT.",2003-01-14 00:00:00,I-3 RIST.,eng,,,,,18,,21,141.5 N1,,436,SR,,2025-01-01 00:00:00
